Episode	Accumulated Reward	Length	Steps
122	-500.0	500	61500
123	-500.0	500	62000
124	-500.0	500	62500
125	-500.0	500	63000
126	-500.0	500	63500
127	-500.0	500	64000
128	-500.0	500	64500
129	-500.0	500	65000
130	-500.0	500	65500
131	-500.0	500	66000
132	-500.0	500	66500
133	-500.0	500	67000
134	-500.0	500	67500
135	-500.0	500	68000
136	-500.0	500	68500
137	-500.0	500	69000
138	-500.0	500	69500
139	-500.0	500	70000
140	-500.0	500	70500
141	-500.0	500	71000
142	-500.0	500	71500
143	-500.0	500	72000
144	-500.0	500	72500
145	-500.0	500	73000
146	-500.0	500	73500
147	-500.0	500	74000
148	-500.0	500	74500
149	-500.0	500	75000
150	-500.0	500	75500
151	-500.0	500	76000
152	-500.0	500	76500
153	-500.0	500	77000
154	-500.0	500	77500
155	-500.0	500	78000
156	-500.0	500	78500
157	-500.0	500	79000
158	-500.0	500	79500
159	-500.0	500	80000
160	-500.0	500	80500
161	-500.0	500	81000
162	-500.0	500	81500
163	-500.0	500	82000
164	-500.0	500	82500
165	-500.0	500	83000
166	-500.0	500	83500
167	-500.0	500	84000
168	-500.0	500	84500
169	-500.0	500	85000
170	-500.0	500	85500
171	-500.0	500	86000
172	-500.0	500	86500
173	-500.0	500	87000
174	-500.0	500	87500
175	-500.0	500	88000
176	-500.0	500	88500
177	-500.0	500	89000
178	-500.0	500	89500
179	-500.0	500	90000
180	-500.0	500	90500
181	-500.0	500	91000
182	-500.0	500	91500
183	-500.0	500	92000
184	-500.0	500	92500
185	-500.0	500	93000
186	-500.0	500	93500
187	-500.0	500	94000
188	-500.0	500	94500
189	-500.0	500	95000
190	-500.0	500	95500
191	-500.0	500	96000
192	-500.0	500	96500
193	-500.0	500	97000
194	-500.0	500	97500
195	-500.0	500	98000
196	-500.0	500	98500
197	-500.0	500	99000
198	-500.0	500	99500
199	-500.0	500	100000
200	-500.0	500	100500
201	-500.0	500	101000
202	-500.0	500	101500
203	-500.0	500	102000
204	-500.0	500	102500
205	-500.0	500	103000
206	-500.0	500	103500
207	-500.0	500	104000
208	-500.0	500	104500
209	-500.0	500	105000
210	-500.0	500	105500
211	-500.0	500	106000
212	-500.0	500	106500
213	-500.0	500	107000
214	-500.0	500	107500
215	-500.0	500	108000
216	-500.0	500	108500
217	-500.0	500	109000
218	-500.0	500	109500
219	-500.0	500	110000
220	-500.0	500	110500
221	-500.0	500	111000
222	-500.0	500	111500
223	-500.0	500	112000
224	-500.0	500	112500
225	-500.0	500	113000
226	-500.0	500	113500
227	-500.0	500	114000
228	-500.0	500	114500
229	-500.0	500	115000
230	-500.0	500	115500
231	-500.0	500	116000
232	-500.0	500	116500
233	-500.0	500	117000
234	-500.0	500	117500
235	-500.0	500	118000
236	-500.0	500	118500
237	-500.0	500	119000
238	-500.0	500	119500
239	-500.0	500	120000
240	-500.0	500	120500
241	-500.0	500	121000
242	-500.0	500	121500
243	-500.0	500	122000
244	-500.0	500	122500
245	-500.0	500	123000
246	-500.0	500	123500
247	-500.0	500	124000
248	-500.0	500	124500
249	-500.0	500	125000
250	-500.0	500	125500
251	-500.0	500	126000
252	-500.0	500	126500
253	-500.0	500	127000
254	-500.0	500	127500
255	-500.0	500	128000
256	-500.0	500	128500
257	-500.0	500	129000
258	-500.0	500	129500
259	-500.0	500	130000
260	-500.0	500	130500
261	-500.0	500	131000
262	-500.0	500	131500
263	-500.0	500	132000
264	-500.0	500	132500
265	-500.0	500	133000
266	-500.0	500	133500
267	-500.0	500	134000
268	-500.0	500	134500
269	-500.0	500	135000
270	-500.0	500	135500
271	-500.0	500	136000
272	-500.0	500	136500
273	-500.0	500	137000
274	-500.0	500	137500
275	-500.0	500	138000
276	-500.0	500	138500
277	-500.0	500	139000
278	-500.0	500	139500
279	-500.0	500	140000
280	-500.0	500	140500
281	-500.0	500	141000
282	-500.0	500	141500
283	-500.0	500	142000
284	-500.0	500	142500
285	-500.0	500	143000
286	-500.0	500	143500
287	-500.0	500	144000
288	-500.0	500	144500
289	-500.0	500	145000
290	-500.0	500	145500
291	-500.0	500	146000
292	-500.0	500	146500
293	-500.0	500	147000
294	-500.0	500	147500
295	-500.0	500	148000
296	-500.0	500	148500
297	-500.0	500	149000
298	-500.0	500	149500
299	-500.0	500	150000
