Episode	Accumulated Reward	Length	Steps
11779	-2	4	49034
11780	-2	4	49038
11781	-2	4	49042
11782	-2	4	49046
11783	-4	6	49052
11784	-4	6	49058
11785	-2	4	49062
11786	-2	4	49066
11787	-2	4	49070
11788	-2	4	49074
11789	-2	4	49078
11790	-2	4	49082
11791	-2	4	49086
11792	-2	4	49090
11793	-2	4	49094
11794	-2	4	49098
11795	-4	6	49104
11796	-2	4	49108
11797	-2	4	49112
11798	-2	4	49116
11799	-2	4	49120
11800	-2	4	49124
11801	-2	4	49128
11802	-2	4	49132
11803	-2	4	49136
11804	-2	4	49140
11805	-2	4	49144
11806	-2	4	49148
11807	-2	4	49152
11808	-2	4	49156
11809	-2	4	49160
11810	-2	4	49164
11811	-4	6	49170
11812	-2	4	49174
11813	-6	8	49182
11814	-2	4	49186
11815	-4	6	49192
11816	-2	4	49196
11817	-2	4	49200
11818	-2	4	49204
11819	-2	4	49208
11820	-2	4	49212
11821	-2	4	49216
11822	-2	4	49220
11823	-2	4	49224
11824	-2	4	49228
11825	-2	4	49232
11826	-2	4	49236
11827	-2	4	49240
11828	-2	4	49244
11829	-2	4	49248
11830	-2	4	49252
11831	-2	4	49256
11832	-2	4	49260
11833	-2	4	49264
11834	-2	4	49268
11835	-4	6	49274
11836	-2	4	49278
11837	-2	4	49282
11838	-2	4	49286
11839	-2	4	49290
11840	-2	4	49294
11841	-2	4	49298
11842	-2	4	49302
11843	-2	4	49306
11844	-2	4	49310
11845	-2	4	49314
11846	-2	4	49318
11847	-2	4	49322
11848	-2	4	49326
11849	-2	4	49330
11850	-2	4	49334
11851	-4	6	49340
11852	-4	6	49346
11853	-2	4	49350
11854	-2	4	49354
11855	-2	4	49358
11856	-2	4	49362
11857	-2	4	49366
11858	-2	4	49370
11859	-2	4	49374
11860	-2	4	49378
11861	-2	4	49382
11862	-2	4	49386
11863	-2	4	49390
11864	-2	4	49394
11865	-2	4	49398
11866	-2	4	49402
11867	-2	4	49406
11868	-2	4	49410
11869	-2	4	49414
11870	-2	4	49418
11871	-2	4	49422
11872	-2	4	49426
11873	-2	4	49430
11874	-2	4	49434
11875	-2	4	49438
11876	-2	4	49442
11877	-2	4	49446
11878	-2	4	49450
11879	-2	4	49454
11880	-2	4	49458
11881	-2	4	49462
11882	-2	4	49466
11883	-2	4	49470
11884	-2	4	49474
11885	-2	4	49478
11886	-2	4	49482
11887	-2	4	49486
11888	-2	4	49490
11889	-2	4	49494
11890	-2	4	49498
11891	-2	4	49502
11892	-2	4	49506
11893	-2	4	49510
11894	-2	4	49514
11895	-2	4	49518
11896	-2	4	49522
11897	-2	4	49526
11898	-4	6	49532
11899	-2	4	49536
11900	-2	4	49540
11901	-2	4	49544
11902	-2	4	49548
11903	-2	4	49552
11904	-2	4	49556
11905	-2	4	49560
11906	-2	4	49564
11907	-2	4	49568
11908	-2	4	49572
11909	-2	4	49576
11910	-2	4	49580
11911	-2	4	49584
11912	-2	4	49588
11913	-2	4	49592
11914	-2	4	49596
11915	-2	4	49600
11916	-2	4	49604
11917	-2	4	49608
11918	-2	4	49612
11919	-2	4	49616
11920	-2	4	49620
11921	-2	4	49624
11922	-2	4	49628
11923	-2	4	49632
11924	-2	4	49636
11925	-2	4	49640
11926	-2	4	49644
11927	-2	4	49648
11928	-2	4	49652
11929	-2	4	49656
11930	-2	4	49660
11931	-2	4	49664
11932	-2	4	49668
11933	-2	4	49672
11934	-2	4	49676
11935	-2	4	49680
11936	-2	4	49684
11937	-2	4	49688
11938	-4	6	49694
11939	-2	4	49698
11940	-2	4	49702
11941	-2	4	49706
11942	-2	4	49710
11943	-2	4	49714
11944	-2	4	49718
11945	-2	4	49722
11946	-2	4	49726
11947	-2	4	49730
11948	-2	4	49734
11949	-2	4	49738
11950	-2	4	49742
11951	-2	4	49746
11952	-2	4	49750
11953	-2	4	49754
11954	-4	6	49760
11955	-2	4	49764
11956	-2	4	49768
11957	-2	4	49772
11958	-2	4	49776
11959	-2	4	49780
11960	-2	4	49784
11961	-2	4	49788
11962	-2	4	49792
11963	-2	4	49796
11964	-2	4	49800
11965	-2	4	49804
11966	-2	4	49808
11967	-4	6	49814
11968	-2	4	49818
11969	-2	4	49822
11970	-2	4	49826
11971	-2	4	49830
11972	-2	4	49834
11973	-2	4	49838
11974	-2	4	49842
11975	-4	6	49848
11976	-2	4	49852
11977	-2	4	49856
11978	-2	4	49860
11979	-2	4	49864
11980	-2	4	49868
11981	-2	4	49872
11982	-2	4	49876
11983	-2	4	49880
11984	-2	4	49884
11985	-2	4	49888
11986	-2	4	49892
11987	-2	4	49896
11988	-2	4	49900
11989	-2	4	49904
11990	-2	4	49908
11991	-4	6	49914
11992	-2	4	49918
11993	-2	4	49922
11994	-2	4	49926
11995	-2	4	49930
11996	-2	4	49934
11997	-2	4	49938
11998	-2	4	49942
11999	-2	4	49946
12000	-2	4	49950
12001	-2	4	49954
12002	-2	4	49958
12003	-2	4	49962
12004	-2	4	49966
12005	-2	4	49970
12006	-2	4	49974
12007	-2	4	49978
12008	-2	4	49982
12009	-2	4	49986
12010	-2	4	49990
12011	-4	6	49996
12012	-2	4	50000
12013	-2	4	50004
12014	-2	4	50008
12015	-2	4	50012
12016	-2	4	50016
12017	-2	4	50020
12018	-2	4	50024
12019	-2	4	50028
12020	-2	4	50032
12021	-2	4	50036
12022	-4	6	50042
12023	-2	4	50046
12024	-2	4	50050
12025	-2	4	50054
12026	-2	4	50058
12027	-2	4	50062
12028	-2	4	50066
12029	-2	4	50070
12030	-2	4	50074
12031	-2	4	50078
12032	-2	4	50082
12033	-4	6	50088
12034	-2	4	50092
12035	-2	4	50096
12036	-2	4	50100
12037	-2	4	50104
12038	-2	4	50108
12039	-2	4	50112
12040	-2	4	50116
12041	-2	4	50120
12042	-2	4	50124
12043	-2	4	50128
12044	-2	4	50132
12045	-2	4	50136
12046	-2	4	50140
12047	-2	4	50144
12048	-2	4	50148
12049	-2	4	50152
12050	-2	4	50156
12051	-2	4	50160
12052	-2	4	50164
12053	-2	4	50168
12054	-2	4	50172
12055	-4	6	50178
12056	-2	4	50182
12057	-4	6	50188
12058	-4	6	50194
12059	-4	6	50200
12060	-2	4	50204
12061	-2	4	50208
12062	-2	4	50212
12063	-2	4	50216
12064	-2	4	50220
12065	-2	4	50224
12066	-2	4	50228
12067	-2	4	50232
12068	-2	4	50236
12069	-2	4	50240
12070	-2	4	50244
12071	-2	4	50248
12072	-2	4	50252
12073	-4	6	50258
12074	-2	4	50262
12075	-2	4	50266
12076	-2	4	50270
12077	-2	4	50274
12078	-2	4	50278
12079	-2	4	50282
12080	-2	4	50286
12081	-2	4	50290
12082	-2	4	50294
12083	-2	4	50298
12084	-2	4	50302
12085	-2	4	50306
12086	-2	4	50310
12087	-2	4	50314
12088	-2	4	50318
12089	-2	4	50322
12090	-2	4	50326
12091	-2	4	50330
12092	-2	4	50334
12093	-2	4	50338
12094	-2	4	50342
12095	-2	4	50346
12096	-2	4	50350
12097	-2	4	50354
12098	-2	4	50358
12099	-2	4	50362
12100	-2	4	50366
12101	-2	4	50370
12102	-2	4	50374
12103	-4	6	50380
12104	-2	4	50384
12105	-2	4	50388
12106	-2	4	50392
12107	-2	4	50396
12108	-2	4	50400
12109	-2	4	50404
12110	-2	4	50408
12111	-4	6	50414
12112	-2	4	50418
12113	-2	4	50422
12114	-2	4	50426
12115	-2	4	50430
12116	-2	4	50434
12117	-2	4	50438
12118	-2	4	50442
12119	-2	4	50446
12120	-2	4	50450
12121	-2	4	50454
12122	-2	4	50458
12123	-2	4	50462
12124	-2	4	50466
12125	-2	4	50470
12126	-2	4	50474
12127	-2	4	50478
12128	-2	4	50482
12129	-2	4	50486
12130	-2	4	50490
12131	-2	4	50494
12132	-4	6	50500
12133	-3	5	50505
12134	-2	4	50509
12135	-2	4	50513
12136	-2	4	50517
12137	-2	4	50521
12138	-2	4	50525
12139	-2	4	50529
12140	-2	4	50533
12141	-2	4	50537
12142	-2	4	50541
12143	-2	4	50545
12144	-2	4	50549
12145	-2	4	50553
12146	-2	4	50557
12147	-2	4	50561
12148	-2	4	50565
12149	-2	4	50569
12150	-4	6	50575
12151	-2	4	50579
12152	-4	6	50585
12153	-2	4	50589
12154	-2	4	50593
12155	-2	4	50597
12156	-2	4	50601
12157	-2	4	50605
12158	-2	4	50609
12159	-2	4	50613
12160	-2	4	50617
12161	-4	6	50623
12162	-2	4	50627
12163	-2	4	50631
12164	-2	4	50635
12165	-2	4	50639
12166	-2	4	50643
12167	-2	4	50647
12168	-3	5	50652
12169	-2	4	50656
12170	-2	4	50660
12171	-2	4	50664
12172	-2	4	50668
12173	-2	4	50672
12174	-2	4	50676
12175	-2	4	50680
12176	-2	4	50684
12177	-2	4	50688
12178	-2	4	50692
12179	-2	4	50696
12180	-2	4	50700
12181	-2	4	50704
12182	-2	4	50708
12183	-4	6	50714
12184	-2	4	50718
12185	-2	4	50722
12186	-2	4	50726
12187	-2	4	50730
12188	-2	4	50734
12189	-2	4	50738
12190	-2	4	50742
12191	-4	6	50748
12192	-3	5	50753
12193	-2	4	50757
12194	-2	4	50761
12195	-2	4	50765
12196	-2	4	50769
12197	-2	4	50773
12198	-2	4	50777
12199	-2	4	50781
12200	-2	4	50785
12201	-2	4	50789
12202	-2	4	50793
12203	-2	4	50797
12204	-2	4	50801
12205	-2	4	50805
12206	-2	4	50809
12207	-2	4	50813
12208	-2	4	50817
12209	-2	4	50821
12210	-2	4	50825
12211	-2	4	50829
12212	-2	4	50833
12213	-2	4	50837
12214	-2	4	50841
12215	-2	4	50845
12216	-2	4	50849
12217	-2	4	50853
12218	-2	4	50857
12219	-2	4	50861
12220	-2	4	50865
12221	-2	4	50869
12222	-2	4	50873
12223	-2	4	50877
12224	-2	4	50881
12225	-2	4	50885
12226	-4	6	50891
12227	-2	4	50895
12228	-4	6	50901
12229	-2	4	50905
12230	-2	4	50909
12231	-2	4	50913
12232	-2	4	50917
12233	-2	4	50921
12234	-2	4	50925
12235	-2	4	50929
12236	-2	4	50933
12237	-2	4	50937
12238	-2	4	50941
12239	-2	4	50945
12240	-2	4	50949
12241	-2	4	50953
12242	-2	4	50957
12243	-2	4	50961
12244	-2	4	50965
12245	-2	4	50969
12246	-2	4	50973
12247	-2	4	50977
12248	-2	4	50981
12249	-2	4	50985
12250	-2	4	50989
12251	-2	4	50993
12252	-2	4	50997
12253	-4	6	51003
12254	-2	4	51007
12255	-2	4	51011
12256	-2	4	51015
12257	-2	4	51019
12258	-2	4	51023
12259	-2	4	51027
12260	-2	4	51031
12261	-2	4	51035
12262	-4	6	51041
12263	-2	4	51045
12264	-2	4	51049
12265	-2	4	51053
12266	-2	4	51057
12267	-2	4	51061
12268	-2	4	51065
12269	-2	4	51069
12270	-2	4	51073
12271	-2	4	51077
12272	-2	4	51081
12273	-2	4	51085
12274	-2	4	51089
12275	-4	6	51095
12276	-2	4	51099
12277	-2	4	51103
12278	-2	4	51107
12279	-2	4	51111
12280	-2	4	51115
12281	-2	4	51119
12282	-2	4	51123
12283	-2	4	51127
12284	-2	4	51131
12285	-2	4	51135
12286	-2	4	51139
12287	-2	4	51143
12288	-2	4	51147
12289	-4	6	51153
12290	-2	4	51157
12291	-4	6	51163
12292	-2	4	51167
12293	-2	4	51171
12294	-2	4	51175
12295	-2	4	51179
12296	-2	4	51183
12297	-3	5	51188
12298	-2	4	51192
12299	-2	4	51196
12300	-2	4	51200
12301	-2	4	51204
12302	-2	4	51208
12303	-2	4	51212
12304	-2	4	51216
12305	-2	4	51220
12306	-2	4	51224
12307	-2	4	51228
12308	-2	4	51232
12309	-2	4	51236
12310	-2	4	51240
12311	-2	4	51244
12312	-2	4	51248
12313	-2	4	51252
12314	-2	4	51256
12315	-2	4	51260
12316	-2	4	51264
12317	-4	6	51270
12318	-2	4	51274
12319	-2	4	51278
12320	-2	4	51282
12321	-2	4	51286
12322	-2	4	51290
12323	-2	4	51294
12324	-2	4	51298
12325	-2	4	51302
12326	-2	4	51306
12327	-2	4	51310
12328	-2	4	51314
12329	-2	4	51318
12330	-2	4	51322
12331	-2	4	51326
12332	-2	4	51330
12333	-2	4	51334
12334	-2	4	51338
12335	-2	4	51342
12336	-2	4	51346
12337	-2	4	51350
12338	-2	4	51354
12339	-2	4	51358
12340	-2	4	51362
12341	-2	4	51366
12342	-2	4	51370
12343	-2	4	51374
12344	-2	4	51378
12345	-2	4	51382
12346	-2	4	51386
12347	-2	4	51390
12348	-2	4	51394
12349	-2	4	51398
12350	-2	4	51402
12351	-2	4	51406
12352	-2	4	51410
12353	-2	4	51414
12354	-2	4	51418
12355	-2	4	51422
12356	-2	4	51426
12357	-2	4	51430
12358	-2	4	51434
12359	-2	4	51438
12360	-2	4	51442
12361	-2	4	51446
12362	-2	4	51450
12363	-2	4	51454
12364	-2	4	51458
12365	-6	8	51466
12366	-3	5	51471
12367	-2	4	51475
12368	-2	4	51479
12369	-2	4	51483
12370	-2	4	51487
12371	-2	4	51491
12372	-2	4	51495
12373	-2	4	51499
12374	-2	4	51503
12375	-2	4	51507
12376	-2	4	51511
12377	-2	4	51515
12378	-2	4	51519
12379	-2	4	51523
12380	-2	4	51527
12381	-2	4	51531
12382	-2	4	51535
12383	-2	4	51539
12384	-4	6	51545
12385	-2	4	51549
12386	-2	4	51553
12387	-2	4	51557
12388	-2	4	51561
12389	-2	4	51565
12390	-2	4	51569
12391	-2	4	51573
12392	-2	4	51577
12393	-2	4	51581
12394	-2	4	51585
12395	-2	4	51589
12396	-2	4	51593
12397	-2	4	51597
12398	-2	4	51601
12399	-2	4	51605
12400	-2	4	51609
12401	-2	4	51613
12402	-2	4	51617
12403	-2	4	51621
12404	-2	4	51625
12405	-2	4	51629
12406	-2	4	51633
12407	-2	4	51637
12408	-2	4	51641
12409	-2	4	51645
12410	-2	4	51649
12411	-2	4	51653
12412	-2	4	51657
12413	-2	4	51661
12414	-2	4	51665
12415	-2	4	51669
12416	-2	4	51673
12417	-2	4	51677
12418	-2	4	51681
12419	-2	4	51685
12420	-2	4	51689
12421	-2	4	51693
12422	-2	4	51697
12423	-2	4	51701
12424	-2	4	51705
12425	-2	4	51709
12426	-2	4	51713
12427	-2	4	51717
12428	-2	4	51721
12429	-2	4	51725
12430	-2	4	51729
12431	-2	4	51733
12432	-2	4	51737
12433	-2	4	51741
12434	-2	4	51745
12435	-2	4	51749
12436	-2	4	51753
12437	-2	4	51757
12438	-2	4	51761
12439	-2	4	51765
12440	-2	4	51769
12441	-3	5	51774
12442	-2	4	51778
12443	-2	4	51782
12444	-2	4	51786
12445	-2	4	51790
12446	-2	4	51794
12447	-2	4	51798
12448	-4	6	51804
12449	-2	4	51808
12450	-4	6	51814
12451	-2	4	51818
12452	-2	4	51822
12453	-2	4	51826
12454	-2	4	51830
12455	-2	4	51834
12456	-2	4	51838
12457	-2	4	51842
12458	-2	4	51846
12459	-2	4	51850
12460	-2	4	51854
12461	-2	4	51858
12462	-2	4	51862
12463	-2	4	51866
12464	-2	4	51870
12465	-2	4	51874
12466	-2	4	51878
12467	-3	5	51883
12468	-2	4	51887
12469	-2	4	51891
12470	-2	4	51895
12471	-2	4	51899
12472	-2	4	51903
12473	-2	4	51907
12474	-2	4	51911
12475	-2	4	51915
12476	-2	4	51919
12477	-2	4	51923
12478	-2	4	51927
12479	-2	4	51931
12480	-2	4	51935
12481	-2	4	51939
12482	-2	4	51943
12483	-2	4	51947
12484	-2	4	51951
12485	-2	4	51955
12486	-2	4	51959
12487	-2	4	51963
12488	-2	4	51967
12489	-2	4	51971
12490	-2	4	51975
12491	-2	4	51979
12492	-2	4	51983
12493	-3	5	51988
12494	-3	5	51993
12495	-2	4	51997
12496	-2	4	52001
12497	-4	6	52007
12498	-2	4	52011
12499	-2	4	52015
12500	-2	4	52019
12501	-2	4	52023
12502	-2	4	52027
12503	-2	4	52031
12504	-2	4	52035
12505	-2	4	52039
12506	-2	4	52043
12507	-2	4	52047
12508	-2	4	52051
12509	-2	4	52055
12510	-2	4	52059
12511	-2	4	52063
12512	-2	4	52067
12513	-2	4	52071
12514	-2	4	52075
12515	-2	4	52079
12516	-2	4	52083
12517	-2	4	52087
12518	-2	4	52091
12519	-2	4	52095
12520	-2	4	52099
12521	-2	4	52103
12522	-2	4	52107
12523	-2	4	52111
12524	-2	4	52115
12525	-2	4	52119
12526	-2	4	52123
12527	-2	4	52127
12528	-2	4	52131
12529	-2	4	52135
12530	-2	4	52139
12531	-2	4	52143
12532	-2	4	52147
12533	-2	4	52151
12534	-2	4	52155
12535	-2	4	52159
12536	-2	4	52163
12537	-4	6	52169
12538	-2	4	52173
12539	-2	4	52177
12540	-2	4	52181
12541	-2	4	52185
12542	-2	4	52189
12543	-2	4	52193
12544	-2	4	52197
12545	-2	4	52201
12546	-2	4	52205
12547	-2	4	52209
12548	-2	4	52213
12549	-2	4	52217
12550	-2	4	52221
12551	-2	4	52225
12552	-2	4	52229
12553	-2	4	52233
12554	-2	4	52237
12555	-2	4	52241
12556	-2	4	52245
12557	-2	4	52249
12558	-2	4	52253
12559	-2	4	52257
12560	-2	4	52261
12561	-2	4	52265
12562	-2	4	52269
12563	-2	4	52273
12564	-2	4	52277
12565	-2	4	52281
12566	-2	4	52285
12567	-2	4	52289
12568	-2	4	52293
12569	-2	4	52297
12570	-2	4	52301
12571	-4	6	52307
12572	-2	4	52311
12573	-2	4	52315
12574	-2	4	52319
12575	-2	4	52323
12576	-2	4	52327
12577	-2	4	52331
12578	-2	4	52335
12579	-2	4	52339
12580	-2	4	52343
12581	-2	4	52347
12582	-2	4	52351
12583	-2	4	52355
12584	-2	4	52359
12585	-2	4	52363
12586	-2	4	52367
12587	-2	4	52371
12588	-2	4	52375
12589	-2	4	52379
12590	-2	4	52383
12591	-2	4	52387
12592	-2	4	52391
12593	-2	4	52395
12594	-2	4	52399
12595	-2	4	52403
12596	-2	4	52407
12597	-2	4	52411
12598	-2	4	52415
12599	-2	4	52419
12600	-2	4	52423
12601	-2	4	52427
12602	-4	6	52433
12603	-2	4	52437
12604	-2	4	52441
12605	-2	4	52445
12606	-2	4	52449
12607	-2	4	52453
12608	-2	4	52457
12609	-2	4	52461
12610	-2	4	52465
12611	-2	4	52469
12612	-2	4	52473
12613	-2	4	52477
12614	-2	4	52481
12615	-2	4	52485
12616	-2	4	52489
12617	-2	4	52493
12618	-2	4	52497
12619	-2	4	52501
12620	-2	4	52505
12621	-2	4	52509
12622	-2	4	52513
12623	-2	4	52517
12624	-2	4	52521
12625	-2	4	52525
12626	-2	4	52529
12627	-2	4	52533
12628	-2	4	52537
12629	-2	4	52541
12630	-2	4	52545
12631	-2	4	52549
12632	-2	4	52553
12633	-2	4	52557
12634	-2	4	52561
12635	-2	4	52565
12636	-2	4	52569
12637	-2	4	52573
12638	-2	4	52577
12639	-2	4	52581
12640	-2	4	52585
12641	-2	4	52589
12642	-2	4	52593
12643	-2	4	52597
12644	-2	4	52601
12645	-2	4	52605
12646	-2	4	52609
12647	-2	4	52613
12648	-2	4	52617
12649	-8	10	52627
12650	-4	6	52633
12651	-2	4	52637
12652	-2	4	52641
12653	-2	4	52645
12654	-2	4	52649
12655	-2	4	52653
12656	-2	4	52657
12657	-2	4	52661
12658	-4	6	52667
12659	-2	4	52671
12660	-2	4	52675
12661	-4	6	52681
12662	-2	4	52685
12663	-2	4	52689
12664	-2	4	52693
12665	-2	4	52697
12666	-2	4	52701
12667	-2	4	52705
12668	-2	4	52709
12669	-2	4	52713
12670	-2	4	52717
12671	-2	4	52721
12672	-2	4	52725
12673	-2	4	52729
12674	-2	4	52733
12675	-2	4	52737
12676	-2	4	52741
12677	-2	4	52745
12678	-2	4	52749
12679	-2	4	52753
12680	-2	4	52757
12681	-2	4	52761
12682	-2	4	52765
12683	-2	4	52769
12684	-2	4	52773
12685	-2	4	52777
12686	-3	5	52782
12687	-2	4	52786
12688	-2	4	52790
12689	-2	4	52794
12690	-2	4	52798
12691	-2	4	52802
12692	-2	4	52806
12693	-2	4	52810
12694	-2	4	52814
12695	-2	4	52818
12696	-2	4	52822
12697	-2	4	52826
12698	-2	4	52830
12699	-2	4	52834
12700	-4	6	52840
12701	-2	4	52844
12702	-2	4	52848
12703	-5	7	52855
12704	-2	4	52859
12705	-2	4	52863
12706	-2	4	52867
12707	-2	4	52871
12708	-2	4	52875
12709	-2	4	52879
12710	-2	4	52883
12711	-2	4	52887
12712	-4	6	52893
12713	-2	4	52897
12714	-2	4	52901
12715	-2	4	52905
12716	-2	4	52909
12717	-2	4	52913
12718	-2	4	52917
12719	-2	4	52921
12720	-2	4	52925
12721	-2	4	52929
12722	-3	5	52934
12723	-2	4	52938
12724	-2	4	52942
12725	-2	4	52946
12726	-2	4	52950
12727	-2	4	52954
12728	-2	4	52958
12729	-2	4	52962
12730	-2	4	52966
12731	-2	4	52970
12732	-2	4	52974
12733	-2	4	52978
12734	-2	4	52982
12735	-2	4	52986
12736	-2	4	52990
12737	-2	4	52994
12738	-2	4	52998
12739	-2	4	53002
12740	-4	6	53008
12741	-2	4	53012
12742	-2	4	53016
12743	-2	4	53020
12744	-2	4	53024
12745	-2	4	53028
12746	-2	4	53032
12747	-2	4	53036
12748	-2	4	53040
12749	-2	4	53044
12750	-2	4	53048
12751	-2	4	53052
12752	-2	4	53056
12753	-2	4	53060
12754	-2	4	53064
12755	-2	4	53068
12756	-2	4	53072
12757	-2	4	53076
12758	-2	4	53080
12759	-2	4	53084
12760	-2	4	53088
12761	-2	4	53092
12762	-2	4	53096
12763	-2	4	53100
12764	-2	4	53104
12765	-2	4	53108
12766	-2	4	53112
12767	-4	6	53118
12768	-2	4	53122
12769	-2	4	53126
12770	-2	4	53130
12771	-2	4	53134
12772	-2	4	53138
12773	-2	4	53142
12774	-2	4	53146
12775	-2	4	53150
12776	-2	4	53154
12777	-2	4	53158
12778	-2	4	53162
12779	-2	4	53166
12780	-4	6	53172
12781	-2	4	53176
12782	-2	4	53180
12783	-2	4	53184
12784	-2	4	53188
12785	-2	4	53192
12786	-4	6	53198
12787	-2	4	53202
12788	-2	4	53206
12789	-2	4	53210
12790	-2	4	53214
12791	-2	4	53218
12792	-2	4	53222
12793	-4	6	53228
12794	-2	4	53232
12795	-2	4	53236
12796	-2	4	53240
12797	-2	4	53244
12798	-2	4	53248
12799	-2	4	53252
12800	-2	4	53256
12801	-2	4	53260
12802	-2	4	53264
12803	-2	4	53268
12804	-2	4	53272
12805	-2	4	53276
12806	-2	4	53280
12807	-2	4	53284
12808	-2	4	53288
12809	-2	4	53292
12810	-2	4	53296
12811	-2	4	53300
12812	-4	6	53306
12813	-2	4	53310
12814	-2	4	53314
12815	-2	4	53318
12816	-2	4	53322
12817	-2	4	53326
12818	-2	4	53330
12819	-2	4	53334
12820	-2	4	53338
12821	-2	4	53342
12822	-2	4	53346
12823	-2	4	53350
12824	-2	4	53354
12825	-2	4	53358
12826	-2	4	53362
12827	-2	4	53366
12828	-2	4	53370
12829	-2	4	53374
12830	-2	4	53378
12831	-2	4	53382
12832	-2	4	53386
12833	-3	5	53391
12834	-2	4	53395
12835	-2	4	53399
12836	-2	4	53403
12837	-2	4	53407
12838	-2	4	53411
12839	-4	6	53417
12840	-2	4	53421
12841	-2	4	53425
12842	-2	4	53429
12843	-4	6	53435
12844	-2	4	53439
12845	-2	4	53443
12846	-2	4	53447
12847	-4	6	53453
12848	-2	4	53457
12849	-2	4	53461
12850	-2	4	53465
12851	-2	4	53469
12852	-2	4	53473
12853	-2	4	53477
12854	-2	4	53481
12855	-4	6	53487
12856	-2	4	53491
12857	-2	4	53495
12858	-2	4	53499
12859	-2	4	53503
12860	-2	4	53507
12861	-2	4	53511
12862	-2	4	53515
12863	-2	4	53519
12864	-2	4	53523
12865	-2	4	53527
12866	-2	4	53531
12867	-2	4	53535
12868	-2	4	53539
12869	-2	4	53543
12870	-2	4	53547
12871	-2	4	53551
12872	-2	4	53555
12873	-2	4	53559
12874	-2	4	53563
12875	-2	4	53567
12876	-2	4	53571
12877	-2	4	53575
12878	-2	4	53579
12879	-2	4	53583
12880	-2	4	53587
12881	-2	4	53591
12882	-2	4	53595
12883	-2	4	53599
12884	-2	4	53603
12885	-2	4	53607
12886	-4	6	53613
12887	-2	4	53617
12888	-2	4	53621
12889	-2	4	53625
12890	-2	4	53629
12891	-2	4	53633
12892	-2	4	53637
12893	-2	4	53641
12894	-2	4	53645
12895	-2	4	53649
12896	-2	4	53653
12897	-2	4	53657
12898	-2	4	53661
12899	-2	4	53665
12900	-2	4	53669
12901	-2	4	53673
12902	-2	4	53677
12903	-2	4	53681
12904	-2	4	53685
12905	-3	5	53690
12906	-2	4	53694
12907	-2	4	53698
12908	-4	6	53704
12909	-2	4	53708
12910	-2	4	53712
12911	-4	6	53718
12912	-2	4	53722
12913	-2	4	53726
12914	-2	4	53730
12915	-2	4	53734
12916	-2	4	53738
12917	-2	4	53742
12918	-2	4	53746
12919	-2	4	53750
12920	-2	4	53754
12921	-2	4	53758
12922	-2	4	53762
12923	-2	4	53766
12924	-4	6	53772
12925	-2	4	53776
12926	-2	4	53780
12927	-2	4	53784
12928	-2	4	53788
12929	-2	4	53792
12930	-2	4	53796
12931	-2	4	53800
12932	-2	4	53804
12933	-2	4	53808
12934	-2	4	53812
12935	-4	6	53818
12936	-2	4	53822
12937	-2	4	53826
12938	-2	4	53830
12939	-2	4	53834
12940	-2	4	53838
12941	-2	4	53842
12942	-2	4	53846
12943	-2	4	53850
12944	-2	4	53854
12945	-2	4	53858
12946	-2	4	53862
12947	-2	4	53866
12948	-2	4	53870
12949	-2	4	53874
12950	-2	4	53878
12951	-2	4	53882
12952	-4	6	53888
12953	-2	4	53892
12954	-2	4	53896
12955	-2	4	53900
12956	-2	4	53904
12957	-2	4	53908
12958	-4	6	53914
12959	-2	4	53918
12960	-2	4	53922
12961	-2	4	53926
12962	-2	4	53930
12963	-2	4	53934
12964	-2	4	53938
12965	-2	4	53942
12966	-2	4	53946
12967	-2	4	53950
12968	-2	4	53954
12969	-2	4	53958
12970	-2	4	53962
12971	-2	4	53966
12972	-4	6	53972
12973	-4	6	53978
12974	-4	6	53984
12975	-2	4	53988
12976	-2	4	53992
12977	-2	4	53996
12978	-2	4	54000
12979	-2	4	54004
12980	-2	4	54008
12981	-2	4	54012
12982	-2	4	54016
12983	-2	4	54020
12984	-2	4	54024
12985	-2	4	54028
12986	-2	4	54032
12987	-2	4	54036
12988	-2	4	54040
12989	-2	4	54044
12990	-2	4	54048
12991	-2	4	54052
12992	-2	4	54056
12993	-2	4	54060
12994	-2	4	54064
12995	-2	4	54068
12996	-2	4	54072
12997	-2	4	54076
12998	-2	4	54080
12999	-2	4	54084
13000	-2	4	54088
13001	-2	4	54092
13002	-2	4	54096
13003	-2	4	54100
13004	-2	4	54104
13005	-2	4	54108
13006	-2	4	54112
13007	-4	6	54118
13008	-2	4	54122
13009	-2	4	54126
13010	-2	4	54130
13011	-2	4	54134
13012	-2	4	54138
13013	-4	6	54144
13014	-2	4	54148
13015	-2	4	54152
13016	-2	4	54156
13017	-2	4	54160
13018	-2	4	54164
13019	-2	4	54168
13020	-2	4	54172
13021	-2	4	54176
13022	-4	6	54182
13023	-2	4	54186
13024	-2	4	54190
13025	-2	4	54194
13026	-2	4	54198
13027	-2	4	54202
13028	-2	4	54206
13029	-2	4	54210
13030	-2	4	54214
13031	-2	4	54218
13032	-4	6	54224
13033	-2	4	54228
13034	-2	4	54232
13035	-2	4	54236
13036	-2	4	54240
13037	-2	4	54244
13038	-2	4	54248
13039	-2	4	54252
13040	-2	4	54256
13041	-2	4	54260
13042	-2	4	54264
13043	-2	4	54268
13044	-2	4	54272
13045	-2	4	54276
13046	-2	4	54280
13047	-2	4	54284
13048	-2	4	54288
