Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps	Episode	Accumulated Reward	Length	Steps
388	-17	17	10890	388	-17	17	10890	388	-17	17	10890	388	-17	17	10890	388	-17	17	10890	388	-17	17	10890	388	-17	17	10890
389	-22	22	10912	389	-22	22	10912	389	-22	22	10912	389	-22	22	10912	389	-22	22	10912	389	-22	22	10912	389	-22	22	10912
390	-18	18	10930	390	-18	18	10930	390	-18	18	10930	390	-18	18	10930	390	-18	18	10930	390	-18	18	10930	390	-18	18	10930
391	-22	22	10952	391	-22	22	10952	391	-22	22	10952	391	-22	22	10952	391	-22	22	10952	391	-22	22	10952	391	-22	22	10952
392	-19	19	10971	392	-19	19	10971	392	-19	19	10971	392	-19	19	10971	392	-19	19	10971	392	-19	19	10971	392	-19	19	10971
393	-19	19	10990	393	-19	19	10990	393	-19	19	10990	393	-19	19	10990	393	-19	19	10990	393	-19	19	10990	393	-19	19	10990
394	-23	23	11013	394	-23	23	11013	394	-23	23	11013	394	-23	23	11013	394	-23	23	11013	394	-23	23	11013	394	-23	23	11013
395	-21	21	11034	395	-21	21	11034	395	-21	21	11034	395	-21	21	11034	395	-21	21	11034	395	-21	21	11034	395	-21	21	11034
396	-19	19	11053	396	-19	19	11053	396	-19	19	11053	396	-19	19	11053	396	-19	19	11053	396	-19	19	11053	396	-19	19	11053
397	-17	17	11070	397	-17	17	11070	397	-17	17	11070	397	-17	17	11070	397	-17	17	11070	397	-17	17	11070	397	-17	17	11070
398	-17	17	11087	398	-17	17	11087	398	-17	17	11087	398	-17	17	11087	398	-17	17	11087	398	-17	17	11087	398	-17	17	11087
399	-19	19	11106	399	-19	19	11106	399	-19	19	11106	399	-19	19	11106	399	-19	19	11106	399	-19	19	11106	399	-19	19	11106
400	-17	17	11123	400	-17	17	11123	400	-17	17	11123	400	-17	17	11123	400	-17	17	11123	400	-17	17	11123	400	-17	17	11123
401	-22	22	11145	401	-22	22	11145	401	-22	22	11145	401	-22	22	11145	401	-22	22	11145	401	-22	22	11145	401	-22	22	11145
402	-19	19	11164	402	-19	19	11164	402	-19	19	11164	402	-19	19	11164	402	-19	19	11164	402	-19	19	11164	402	-19	19	11164
403	-21	21	11185	403	-21	21	11185	403	-21	21	11185	403	-21	21	11185	403	-21	21	11185	403	-21	21	11185	403	-21	21	11185
404	-19	19	11204	404	-19	19	11204	404	-19	19	11204	404	-19	19	11204	404	-19	19	11204	404	-19	19	11204	404	-19	19	11204
405	-17	17	11221	405	-17	17	11221	405	-17	17	11221	405	-17	17	11221	405	-17	17	11221	405	-17	17	11221	405	-17	17	11221
406	-17	17	11238	406	-17	17	11238	406	-17	17	11238	406	-17	17	11238	406	-17	17	11238	406	-17	17	11238	406	-17	17	11238
407	-20	20	11258	407	-20	20	11258	407	-20	20	11258	407	-20	20	11258	407	-20	20	11258	407	-20	20	11258	407	-20	20	11258
408	-17	17	11275	408	-17	17	11275	408	-17	17	11275	408	-17	17	11275	408	-17	17	11275	408	-17	17	11275	408	-17	17	11275
409	-17	17	11292	409	-17	17	11292	409	-17	17	11292	409	-17	17	11292	409	-17	17	11292	409	-17	17	11292	409	-17	17	11292
410	-18	18	11310	410	-18	18	11310	410	-18	18	11310	410	-18	18	11310	410	-18	18	11310	410	-18	18	11310	410	-18	18	11310
411	-23	23	11333	411	-23	23	11333	411	-23	23	11333	411	-23	23	11333	411	-23	23	11333	411	-23	23	11333	411	-23	23	11333
412	-35	35	11368	412	-35	35	11368	412	-35	35	11368	412	-35	35	11368	412	-35	35	11368	412	-35	35	11368	412	-35	35	11368
413	-26	26	11394	413	-26	26	11394	413	-26	26	11394	413	-26	26	11394	413	-26	26	11394	413	-26	26	11394	413	-26	26	11394
414	-26	26	11420	414	-26	26	11420	414	-26	26	11420	414	-26	26	11420	414	-26	26	11420	414	-26	26	11420	414	-26	26	11420
415	-17	17	11437	415	-17	17	11437	415	-17	17	11437	415	-17	17	11437	415	-17	17	11437	415	-17	17	11437	415	-17	17	11437
416	-17	17	11454	416	-17	17	11454	416	-17	17	11454	416	-17	17	11454	416	-17	17	11454	416	-17	17	11454	416	-17	17	11454
417	-19	19	11473	417	-19	19	11473	417	-19	19	11473	417	-19	19	11473	417	-19	19	11473	417	-19	19	11473	417	-19	19	11473
418	-19	19	11492	418	-19	19	11492	418	-19	19	11492	418	-19	19	11492	418	-19	19	11492	418	-19	19	11492	418	-19	19	11492
419	-19	19	11511	419	-19	19	11511	419	-19	19	11511	419	-19	19	11511	419	-19	19	11511	419	-19	19	11511	419	-19	19	11511
420	-18	18	11529	420	-18	18	11529	420	-18	18	11529	420	-18	18	11529	420	-18	18	11529	420	-18	18	11529	420	-18	18	11529
421	-17	17	11546	421	-17	17	11546	421	-17	17	11546	421	-17	17	11546	421	-17	17	11546	421	-17	17	11546	421	-17	17	11546
422	-24	24	11570	422	-24	24	11570	422	-24	24	11570	422	-24	24	11570	422	-24	24	11570	422	-24	24	11570	422	-24	24	11570
423	-17	17	11587	423	-17	17	11587	423	-17	17	11587	423	-17	17	11587	423	-17	17	11587	423	-17	17	11587	423	-17	17	11587
424	-17	17	11604	424	-17	17	11604	424	-17	17	11604	424	-17	17	11604	424	-17	17	11604	424	-17	17	11604	424	-17	17	11604
425	-19	19	11623	425	-19	19	11623	425	-19	19	11623	425	-19	19	11623	425	-19	19	11623	425	-19	19	11623	425	-19	19	11623
426	-19	19	11642	426	-19	19	11642	426	-19	19	11642	426	-19	19	11642	426	-19	19	11642	426	-19	19	11642	426	-19	19	11642
427	-19	19	11661	427	-19	19	11661	427	-19	19	11661	427	-19	19	11661	427	-19	19	11661	427	-19	19	11661	427	-19	19	11661
428	-19	19	11680	428	-19	19	11680	428	-19	19	11680	428	-19	19	11680	428	-19	19	11680	428	-19	19	11680	428	-19	19	11680
429	-18	18	11698	429	-18	18	11698	429	-18	18	11698	429	-18	18	11698	429	-18	18	11698	429	-18	18	11698	429	-18	18	11698
430	-18	18	11716	430	-18	18	11716	430	-18	18	11716	430	-18	18	11716	430	-18	18	11716	430	-18	18	11716	430	-18	18	11716
431	-20	20	11736	431	-20	20	11736	431	-20	20	11736	431	-20	20	11736	431	-20	20	11736	431	-20	20	11736	431	-20	20	11736
432	-18	18	11754	432	-18	18	11754	432	-18	18	11754	432	-18	18	11754	432	-18	18	11754	432	-18	18	11754	432	-18	18	11754
433	-17	17	11771	433	-17	17	11771	433	-17	17	11771	433	-17	17	11771	433	-17	17	11771	433	-17	17	11771	433	-17	17	11771
434	-17	17	11788	434	-17	17	11788	434	-17	17	11788	434	-17	17	11788	434	-17	17	11788	434	-17	17	11788	434	-17	17	11788
435	-19	19	11807	435	-19	19	11807	435	-19	19	11807	435	-19	19	11807	435	-19	19	11807	435	-19	19	11807	435	-19	19	11807
436	-18	18	11825	436	-18	18	11825	436	-18	18	11825	436	-18	18	11825	436	-18	18	11825	436	-18	18	11825	436	-18	18	11825
437	-18	18	11843	437	-18	18	11843	437	-18	18	11843	437	-18	18	11843	437	-18	18	11843	437	-18	18	11843	437	-18	18	11843
438	-19	19	11862	438	-19	19	11862	438	-19	19	11862	438	-19	19	11862	438	-19	19	11862	438	-19	19	11862	438	-19	19	11862
439	-18	18	11880	439	-18	18	11880	439	-18	18	11880	439	-18	18	11880	439	-18	18	11880	439	-18	18	11880	439	-18	18	11880
440	-20	20	11900	440	-20	20	11900	440	-20	20	11900	440	-20	20	11900	440	-20	20	11900	440	-20	20	11900	440	-20	20	11900
441	-19	19	11919	441	-19	19	11919	441	-19	19	11919	441	-19	19	11919	441	-19	19	11919	441	-19	19	11919	441	-19	19	11919
442	-137	38	11957	442	-137	38	11957	442	-137	38	11957	442	-137	38	11957	442	-137	38	11957	442	-137	38	11957	442	-137	38	11957
443	-121	22	11979	443	-121	22	11979	443	-121	22	11979	443	-121	22	11979	443	-121	22	11979	443	-121	22	11979	443	-121	22	11979
444	-124	25	12004	444	-124	25	12004	444	-124	25	12004	444	-124	25	12004	444	-124	25	12004	444	-124	25	12004	444	-124	25	12004
445	-17	17	12021	445	-17	17	12021	445	-17	17	12021	445	-17	17	12021	445	-17	17	12021	445	-17	17	12021	445	-17	17	12021
446	-17	17	12038	446	-17	17	12038	446	-17	17	12038	446	-17	17	12038	446	-17	17	12038	446	-17	17	12038	446	-17	17	12038
447	-19	19	12057	447	-19	19	12057	447	-19	19	12057	447	-19	19	12057	447	-19	19	12057	447	-19	19	12057	447	-19	19	12057
448	-24	24	12081	448	-24	24	12081	448	-24	24	12081	448	-24	24	12081	448	-24	24	12081	448	-24	24	12081	448	-24	24	12081
449	-29	29	12110	449	-29	29	12110	449	-29	29	12110	449	-29	29	12110	449	-29	29	12110	449	-29	29	12110	449	-29	29	12110
450	-22	22	12132	450	-22	22	12132	450	-22	22	12132	450	-22	22	12132	450	-22	22	12132	450	-22	22	12132	450	-22	22	12132
451	-19	19	12151	451	-19	19	12151	451	-19	19	12151	451	-19	19	12151	451	-19	19	12151	451	-19	19	12151	451	-19	19	12151
452	-17	17	12168	452	-17	17	12168	452	-17	17	12168	452	-17	17	12168	452	-17	17	12168	452	-17	17	12168	452	-17	17	12168
453	-17	17	12185	453	-17	17	12185	453	-17	17	12185	453	-17	17	12185	453	-17	17	12185	453	-17	17	12185	453	-17	17	12185
454	-19	19	12204	454	-19	19	12204	454	-19	19	12204	454	-19	19	12204	454	-19	19	12204	454	-19	19	12204	454	-19	19	12204
455	-17	17	12221	455	-17	17	12221	455	-17	17	12221	455	-17	17	12221	455	-17	17	12221	455	-17	17	12221	455	-17	17	12221
456	-120	21	12242	456	-120	21	12242	456	-120	21	12242	456	-120	21	12242	456	-120	21	12242	456	-120	21	12242	456	-120	21	12242
457	-17	17	12259	457	-17	17	12259	457	-17	17	12259	457	-17	17	12259	457	-17	17	12259	457	-17	17	12259	457	-17	17	12259
458	-117	18	12277	458	-117	18	12277	458	-117	18	12277	458	-117	18	12277	458	-117	18	12277	458	-117	18	12277	458	-117	18	12277
459	-19	19	12296	459	-19	19	12296	459	-19	19	12296	459	-19	19	12296	459	-19	19	12296	459	-19	19	12296	459	-19	19	12296
460	-18	18	12314	460	-18	18	12314	460	-18	18	12314	460	-18	18	12314	460	-18	18	12314	460	-18	18	12314	460	-18	18	12314
461	-17	17	12331	461	-17	17	12331	461	-17	17	12331	461	-17	17	12331	461	-17	17	12331	461	-17	17	12331	461	-17	17	12331
462	-17	17	12348	462	-17	17	12348	462	-17	17	12348	462	-17	17	12348	462	-17	17	12348	462	-17	17	12348	462	-17	17	12348
463	-118	19	12367	463	-118	19	12367	463	-118	19	12367	463	-118	19	12367	463	-118	19	12367	463	-118	19	12367	463	-118	19	12367
464	-17	17	12384	464	-17	17	12384	464	-17	17	12384	464	-17	17	12384	464	-17	17	12384	464	-17	17	12384	464	-17	17	12384
465	-19	19	12403	465	-19	19	12403	465	-19	19	12403	465	-19	19	12403	465	-19	19	12403	465	-19	19	12403	465	-19	19	12403
466	-18	18	12421	466	-18	18	12421	466	-18	18	12421	466	-18	18	12421	466	-18	18	12421	466	-18	18	12421	466	-18	18	12421
467	-19	19	12440	467	-19	19	12440	467	-19	19	12440	467	-19	19	12440	467	-19	19	12440	467	-19	19	12440	467	-19	19	12440
468	-17	17	12457	468	-17	17	12457	468	-17	17	12457	468	-17	17	12457	468	-17	17	12457	468	-17	17	12457	468	-17	17	12457
469	-20	20	12477	469	-20	20	12477	469	-20	20	12477	469	-20	20	12477	469	-20	20	12477	469	-20	20	12477	469	-20	20	12477
470	-17	17	12494	470	-17	17	12494	470	-17	17	12494	470	-17	17	12494	470	-17	17	12494	470	-17	17	12494	470	-17	17	12494
471	-19	19	12513	471	-19	19	12513	471	-19	19	12513	471	-19	19	12513	471	-19	19	12513	471	-19	19	12513	471	-19	19	12513
472	-27	27	12540	472	-27	27	12540	472	-27	27	12540	472	-27	27	12540	472	-27	27	12540	472	-27	27	12540	472	-27	27	12540
473	-24	24	12564	473	-24	24	12564	473	-24	24	12564	473	-24	24	12564	473	-24	24	12564	473	-24	24	12564	473	-24	24	12564
474	-17	17	12581	474	-17	17	12581	474	-17	17	12581	474	-17	17	12581	474	-17	17	12581	474	-17	17	12581	474	-17	17	12581
475	-19	19	12600	475	-19	19	12600	475	-19	19	12600	475	-19	19	12600	475	-19	19	12600	475	-19	19	12600	475	-19	19	12600
476	-20	20	12620	476	-20	20	12620	476	-20	20	12620	476	-20	20	12620	476	-20	20	12620	476	-20	20	12620	476	-20	20	12620
477	-18	18	12638	477	-18	18	12638	477	-18	18	12638	477	-18	18	12638	477	-18	18	12638	477	-18	18	12638	477	-18	18	12638
478	-20	20	12658	478	-20	20	12658	478	-20	20	12658	478	-20	20	12658	478	-20	20	12658	478	-20	20	12658	478	-20	20	12658
479	-17	17	12675	479	-17	17	12675	479	-17	17	12675	479	-17	17	12675	479	-17	17	12675	479	-17	17	12675	479	-17	17	12675
480	-17	17	12692	480	-17	17	12692	480	-17	17	12692	480	-17	17	12692	480	-17	17	12692	480	-17	17	12692	480	-17	17	12692
481	-28	28	12720	481	-28	28	12720	481	-28	28	12720	481	-28	28	12720	481	-28	28	12720	481	-28	28	12720	481	-28	28	12720
482	-23	23	12743	482	-23	23	12743	482	-23	23	12743	482	-23	23	12743	482	-23	23	12743	482	-23	23	12743	482	-23	23	12743
483	-17	17	12760	483	-17	17	12760	483	-17	17	12760	483	-17	17	12760	483	-17	17	12760	483	-17	17	12760	483	-17	17	12760
484	-17	17	12777	484	-17	17	12777	484	-17	17	12777	484	-17	17	12777	484	-17	17	12777	484	-17	17	12777	484	-17	17	12777
485	-17	17	12794	485	-17	17	12794	485	-17	17	12794	485	-17	17	12794	485	-17	17	12794	485	-17	17	12794	485	-17	17	12794
486	-17	17	12811	486	-17	17	12811	486	-17	17	12811	486	-17	17	12811	486	-17	17	12811	486	-17	17	12811	486	-17	17	12811
487	-19	19	12830	487	-19	19	12830	487	-19	19	12830	487	-19	19	12830	487	-19	19	12830	487	-19	19	12830	487	-19	19	12830
488	-22	22	12852	488	-22	22	12852	488	-22	22	12852	488	-22	22	12852	488	-22	22	12852	488	-22	22	12852	488	-22	22	12852
489	-21	21	12873	489	-21	21	12873	489	-21	21	12873	489	-21	21	12873	489	-21	21	12873	489	-21	21	12873	489	-21	21	12873
490	-19	19	12892	490	-19	19	12892	490	-19	19	12892	490	-19	19	12892	490	-19	19	12892	490	-19	19	12892	490	-19	19	12892
491	-20	20	12912	491	-20	20	12912	491	-20	20	12912	491	-20	20	12912	491	-20	20	12912	491	-20	20	12912	491	-20	20	12912
492	-18	18	12930	492	-18	18	12930	492	-18	18	12930	492	-18	18	12930	492	-18	18	12930	492	-18	18	12930	492	-18	18	12930
493	-17	17	12947	493	-17	17	12947	493	-17	17	12947	493	-17	17	12947	493	-17	17	12947	493	-17	17	12947	493	-17	17	12947
494	-17	17	12964	494	-17	17	12964	494	-17	17	12964	494	-17	17	12964	494	-17	17	12964	494	-17	17	12964	494	-17	17	12964
495	-17	17	12981	495	-17	17	12981	495	-17	17	12981	495	-17	17	12981	495	-17	17	12981	495	-17	17	12981	495	-17	17	12981
496	-20	20	13001	496	-20	20	13001	496	-20	20	13001	496	-20	20	13001	496	-20	20	13001	496	-20	20	13001	496	-20	20	13001
497	-17	17	13018	497	-17	17	13018	497	-17	17	13018	497	-17	17	13018	497	-17	17	13018	497	-17	17	13018	497	-17	17	13018
498	-17	17	13035	498	-17	17	13035	498	-17	17	13035	498	-17	17	13035	498	-17	17	13035	498	-17	17	13035	498	-17	17	13035
499	-18	18	13053	499	-18	18	13053	499	-18	18	13053	499	-18	18	13053	499	-18	18	13053	499	-18	18	13053	499	-18	18	13053
